iter	Logloss
505	0.01356377113
506	0.01351683295
507	0.01347250485
508	0.01347076941
509	0.01344640458
510	0.01341010129
511	0.01336399293
512	0.01334064245
513	0.01331092894
514	0.01328715527
515	0.01325148952
516	0.01321773875
517	0.01319811714
518	0.01313286853
519	0.01310565197
520	0.01309721637
521	0.01305942297
522	0.01303555477
523	0.01296015751
524	0.0129081291
525	0.01287814891
526	0.01285628784
527	0.01282937741
528	0.01282748377
529	0.01279520059
530	0.01277768183
531	0.01277324677
532	0.0127303853
533	0.01269849229
534	0.01269235921
535	0.01265936303
536	0.01261353135
537	0.01259484553
538	0.01258714926
539	0.01252409506
540	0.01248798144
541	0.0124570421
542	0.01241462958
543	0.01235767007
544	0.01235543919
545	0.01232767403
546	0.01229023528
547	0.01225007904
548	0.01224850547
549	0.01221384168
550	0.0121805774
551	0.01214001071
552	0.01212501216
553	0.01208374417
554	0.01202845907
555	0.01198449349
556	0.0119447577
557	0.01193674314
558	0.01188622665
559	0.01184769678
560	0.01180068362
561	0.01175012851
562	0.01169544983
563	0.01167697835
564	0.01163165724
565	0.011606655
566	0.0115943656
567	0.0115792743
568	0.01153239286
569	0.01148020518
570	0.01146862507
571	0.01144109118
572	0.01143971944
573	0.01140474629
574	0.01138069105
575	0.01136001754
576	0.01133248162
577	0.01129578769
578	0.0112456162
579	0.01120508826
580	0.0111911695
581	0.01118031144
582	0.0111492213
583	0.01111814296
584	0.01110145319
585	0.01106085324
586	0.0110366236
587	0.0110351162
588	0.01101663637
589	0.01099738586
590	0.01096844041
591	0.01094533312
592	0.01091011834
593	0.01089777493
594	0.01085732377
595	0.01081883979
596	0.01078490138
597	0.01073837876
598	0.01071124291
599	0.01068081355
600	0.01063865745
601	0.01062038696
602	0.01057917631
603	0.01055055928
604	0.01054613388
605	0.01052522314
606	0.01048226309
607	0.01044045699
608	0.01041312206
609	0.01037427127
610	0.01034119034
611	0.01032461822
612	0.01026418614
613	0.01025097883
614	0.01021918631
615	0.01019371569
616	0.01017929053
617	0.01014936233
618	0.01013415575
619	0.01013278401
620	0.01010545182
621	0.01009465158
622	0.0100534693
623	0.01005057561
624	0.0100340867
625	0.01003090763
626	0.01000795388
627	0.009978704929
628	0.009970615745
629	0.009945988178
630	0.009909059286
631	0.009882774353
632	0.009860849261
633	0.009833361268
634	0.009786313415
635	0.009777927399
636	0.009773931026
637	0.009753594875
638	0.009721781969
639	0.009695967674
640	0.009680516839
641	0.009663663149
642	0.009633905411
643	0.009613106132
644	0.00959093678
645	0.009567896008
646	0.009546428561
647	0.009530982018
648	0.009512538314
649	0.009506424785
650	0.00949154973
651	0.009491624355
652	0.009476526976
653	0.009447157264
654	0.009428536534
655	0.009428131342
656	0.009413783073
657	0.009377459884
658	0.009360949397
659	0.009346328259
660	0.009337279558
661	0.009320412874
662	0.009301388383
663	0.009285757303
664	0.00927524066
665	0.009262727022
666	0.009246653318
667	0.009237897277
668	0.009207138062
669	0.009169866085
670	0.009145458221
671	0.009126585126
672	0.009104691148
673	0.009098069191
674	0.009084191561
675	0.009084227324
676	0.009080574751
677	0.009077066422
678	0.009043610096
679	0.00902840066
680	0.009002333641
681	0.008998584628
682	0.008998663902
683	0.008976331174
684	0.008964301527
685	0.00894756788
686	0.008925223053
687	0.008888426185
688	0.00887003994
689	0.008839873731
690	0.0088236202
691	0.008805629969
692	0.008791853428
693	0.00875744611
694	0.00874992907
695	0.008730054319
696	0.008704966545
697	0.0086921404
698	0.00866035372
699	0.008627617002
700	0.008626565039
701	0.008614810407
702	0.008591163754
703	0.008563029289
704	0.008527231872
705	0.008524453104
706	0.008506292164
707	0.008474034846
708	0.008453819394
709	0.008437176645
710	0.008393780172
711	0.008362039328
712	0.008346284628
713	0.008334282339
714	0.008314323068
715	0.008309895873
716	0.008283621788
717	0.008260965705
718	0.008234638691
719	0.008205518603
720	0.008191582084
721	0.00814916265
722	0.00812343365
723	0.008108277202
724	0.008092252731
725	0.00807782656
726	0.008057946861
727	0.008025039852
728	0.008012093604
729	0.008000806689
730	0.007983471632
731	0.00797254312
732	0.007954653203
733	0.007951295614
734	0.007927410543
735	0.007889258921
736	0.007886568487
737	0.007868717074
738	0.007855807483
739	0.007839381695
740	0.007810406804
741	0.007778529227
742	0.007767249882
743	0.007760122716
744	0.007742040336
745	0.007714323401
746	0.007706463158
747	0.00769800204
748	0.007682752132
749	0.007655631006
750	0.00764614141
751	0.007636401415
752	0.007619170249
753	0.007605412483
754	0.007595324755
755	0.007567771614
756	0.007556110084
757	0.007529966176
758	0.007519090414
759	0.007509673774
760	0.007490557134
761	0.007490496457
762	0.007452441692
763	0.00743938297
764	0.007423928976
765	0.007407177567
766	0.007401039422
767	0.007392694831
768	0.007386105716
769	0.00738020426
770	0.007361861348
771	0.007353286803
772	0.007312598765
773	0.00730497402
774	0.007296928763
775	0.007262144208
776	0.007248879731
777	0.007227479875
778	0.007209754944
779	0.007200123847
780	0.007194388807
781	0.007179127395
782	0.007158032715
783	0.007150159657
784	0.007129584074
785	0.007119273067
786	0.007096523225
787	0.007067560673
788	0.007051872015
789	0.007041872442
790	0.007030317962
791	0.007030322373
792	0.007030267954
793	0.007030272007
794	0.007030289531
795	0.00703025645
796	0.007019028008
797	0.007000338674
798	0.006997913122
799	0.006987722635
800	0.00697808069
801	0.006967752814
802	0.006954970658
803	0.006941000462
804	0.006929716945
805	0.006922753811
806	0.006915134668
807	0.006883629084
808	0.006872019291
809	0.006862637043
810	0.006860659659
811	0.006841238499
812	0.00684120661
813	0.006841209829
814	0.006834925652
815	0.006828614175
816	0.006821640551
817	0.006814463258
818	0.00680555135
819	0.006789023757
820	0.006779741526
821	0.006776516855
822	0.006776556969
823	0.006762477815
824	0.006755769074
825	0.006738123059
826	0.006713670373
827	0.006713592112
828	0.00670169729
829	0.006689851522
830	0.006681718051
831	0.006681688845
832	0.006679128051
833	0.006666467249
834	0.006666380644
835	0.006648499012
836	0.006639920115
837	0.006639920115
838	0.006639920115
839	0.006639920115
840	0.006633946598
841	0.006633937597
842	0.006634009361
843	0.006633937955
844	0.006633950233
845	0.006633896768
846	0.006625713408
847	0.006617340565
848	0.006600488365
849	0.006583174586
850	0.006575612903
851	0.006561921895
852	0.006540065348
853	0.00653162235
854	0.006525109768
855	0.006511947453
856	0.006511866987
857	0.006512547135
858	0.006506967723
859	0.006506923974
860	0.006499919236
861	0.006493527055
862	0.006485583246
863	0.006465942025
864	0.006455928087
865	0.006445707977
866	0.006441647112
867	0.006433409691
868	0.006421494961
869	0.006408737302
870	0.006391130149
871	0.006391095817
872	0.006391095817
873	0.006381524265
874	0.006371245146
875	0.006370506346
876	0.006356069446
877	0.006356064558
878	0.00634875989
879	0.006336013436
880	0.006329316497
881	0.006308042824
882	0.006300356209
883	0.006291589797
884	0.006283495069
885	0.00627135092
886	0.006256468534
887	0.006246248901
888	0.006226509273
889	0.006222321868
890	0.006216519952
891	0.006209998369
892	0.0061922189
893	0.006182792306
894	0.006177358449
895	0.006172203183
896	0.006165127099
897	0.006146494627
898	0.006135844648
899	0.006126974463
900	0.00612689811
901	0.006115222991
902	0.00609870553
903	0.006085649312
904	0.006077677846
905	0.006061785817
906	0.006053319156
907	0.006045767963
908	0.006035846174
909	0.006027058959
910	0.006017735422
911	0.006008975923
912	0.006004828811
913	0.005998202622
914	0.005989986956
915	0.005982193053
916	0.005975506186
917	0.005967878461
918	0.005964716434
919	0.005951750994
920	0.005947612047
921	0.005947505355
922	0.00594297415
923	0.005924692333
924	0.005920328021
925	0.005912588716
926	0.005912581801
927	0.005905912697
928	0.005898365974
929	0.005898351312
930	0.005891027272
931	0.005878156304
932	0.005871968865
933	0.005865793586
934	0.00585891372
935	0.005858880579
936	0.005858908117
937	0.005851925015
938	0.005839276314
939	0.005839316189
940	0.005832874179
941	0.005825574338
942	0.005818277836
943	0.005805320382
944	0.005789192498
945	0.005774012506
946	0.005761027753
947	0.005753044784
948	0.00574104178
949	0.005735520661
950	0.005726902008
951	0.005718621135
952	0.005708686769
953	0.005701853096
954	0.005694196999
955	0.005684692562
956	0.005677816331
957	0.005670202851
958	0.005661924064
959	0.005654378831
960	0.005639677227
961	0.005630978882
962	0.005626638353
963	0.005620845735
964	0.005611830115
965	0.00560361439
966	0.005592544317
967	0.005584242165
968	0.005578241348
969	0.00557208091
970	0.005557734907
971	0.0055491032
972	0.005549042463
973	0.005549006581
974	0.005549145758
975	0.005541104913
976	0.005538934469
977	0.005513062477
978	0.00551297611
979	0.005500746369
980	0.005493011713
981	0.005493011713
982	0.005486896574
983	0.005477407575
984	0.005466331601
985	0.005466220677
986	0.005462395012
987	0.005462370753
988	0.005462346911
989	0.005462140203
990	0.005457485855
991	0.00545749408
992	0.005457469702
993	0.005441436529
994	0.00543106246
995	0.005431016624
996	0.005410746217
997	0.005395827651
998	0.005381740808
999	0.005370300949
